team,player,role,club,costo,qt_a,qt_i,val_diff,fvm,fvm_scaled,auction_edge,apps_active,total_active_fv,total_fv,avg_active_fv,pct_fv_captured,roi_active,roi_total
U CAN U UP,Yildiz,A,Juventus,77.0,26.0,24.0,2.0,182.0,91.0,14.0,33,241.0,241.0,7.3,1.0,3.1298701298701297,3.1298701298701297
TEAM ASBOVE,Vaz,A,Roma,5.0,8.0,10.0,-2.0,11.0,5.5,0.5,2,12.0,34.0,6.0,0.3529,2.4,6.8
U CAN U UP,Cheddira,A,Lecce,3.0,11.0,4.0,7.0,23.0,11.5,8.5,1,6.0,97.5,6.0,0.0615,2.0,32.5
TEAM ASBOVE,Rodriguez Je.,A,Como,5.0,15.0,5.0,10.0,27.0,13.5,8.5,13,90.5,176.0,6.96,0.5142,18.1,35.2
PREMIER LEAGUE SLOPS,Lezzerini,P,Fiorentina,1.0,1.0,1.0,0.0,1.0,0.5,-0.5,0,0.0,0.0,,,0.0,0.0
PREMIER LEAGUE SLOPS,De Gea,P,Fiorentina,40.0,12.0,14.0,-2.0,28.0,14.0,-26.0,35,182.0,182.0,5.2,1.0,4.55,4.55
PREMIER LEAGUE SLOPS,Christensen O.,P,Fiorentina,1.0,2.0,1.0,1.0,1.0,0.5,-0.5,1,6.5,6.5,6.5,1.0,6.5,6.5
PREMIER LEAGUE SLOPS,Akanji,D,Inter,19.0,13.0,9.0,4.0,64.0,32.0,13.0,31,199.0,205.0,6.42,0.9707,10.473684210526315,10.789473684210526
PREMIER LEAGUE SLOPS,Mina,D,Cagliari,12.0,9.0,7.0,2.0,12.0,6.0,-6.0,18,116.5,151.0,6.47,0.7715,9.708333333333334,12.583333333333334
PREMIER LEAGUE SLOPS,Tomori,D,Milan,10.0,8.0,8.0,0.0,21.0,10.5,0.5,26,152.0,176.5,5.85,0.8612,15.2,17.65
PREMIER LEAGUE SLOPS,Gutierrez,D,Napoli,11.0,10.0,8.0,2.0,12.0,6.0,-5.0,14,84.5,130.5,6.04,0.6475,7.681818181818182,11.863636363636363
PREMIER LEAGUE SLOPS,Kamara H.,D,Udinese,3.0,6.0,7.0,-1.0,15.0,7.5,4.5,8,46.0,87.0,5.75,0.5287,15.333333333333334,29.0
PREMIER LEAGUE SLOPS,Olivera,D,Napoli,6.0,5.0,10.0,-5.0,14.0,7.0,1.0,10,57.0,119.0,5.7,0.479,9.5,19.833333333333332
PREMIER LEAGUE SLOPS,Coco,D,Torino,6.0,9.0,8.0,1.0,12.0,6.0,0.0,11,61.5,84.5,5.59,0.7278,10.25,14.083333333333334
PREMIER LEAGUE SLOPS,Nelsson,D,Verona,2.0,5.0,5.0,0.0,11.0,5.5,3.5,1,5.5,86.5,5.5,0.0636,2.75,43.25
PREMIER LEAGUE SLOPS,De Bruyne,C,Napoli,76.0,21.0,23.0,-2.0,92.0,46.0,-30.0,15,105.0,105.0,7.0,1.0,1.381578947368421,1.381578947368421
