team,giornata,actual_module,actual_player_fv,optimal_module,optimal_player_fv,regret,module_matched
KKK,12,343,77.5,343,85.5,8.0,True
KKK,13,343,69.0,343,69.5,0.5,True
KKK,14,343,67.0,343,68.0,1.0,True
KKK,15,343,86.0,442,88.5,2.5,False
KKK,16,343,66.0,442,74.0,8.0,False
KKK,17,343,79.0,343,85.0,6.0,True
KKK,18,343,65.5,451,74.5,9.0,False
KKK,19,343,61.5,433,65.5,4.0,False
KKK,20,343,88.5,532,96.0,7.5,False
KKK,21,343,69.0,352,78.0,9.0,False
KKK,22,433,71.0,433,85.0,14.0,True
KKK,23,343,68.0,343,75.5,7.5,True
KKK,24,343,73.0,532,78.0,5.0,False
KKK,25,433,68.0,433,75.0,7.0,True
KKK,26,433,68.0,343,79.0,11.0,False
KKK,27,343,81.0,343,82.0,1.0,True
KKK,28,433,66.0,433,80.5,14.5,True
KKK,29,433,59.5,442,68.0,8.5,False
KKK,30,442,78.5,352,95.0,16.5,False
KKK,31,343,65.0,532,68.5,3.5,False
KKK,32,343,80.0,433,89.0,9.0,False
KKK,33,433,65.0,532,68.5,3.5,False
KKK,34,343,77.0,343,77.5,0.5,True
KKK,35,433,70.5,343,79.0,8.5,False
KKK,36,343,81.0,433,87.5,6.5,False
TEAM ASRSUPERJULIAN,1,433,71.5,343,71.5,0.0,False
TEAM ASRSUPERJULIAN,2,442,65.0,352,65.5,0.5,False
TEAM ASRSUPERJULIAN,3,343,82.0,343,82.5,0.5,True
TEAM ASRSUPERJULIAN,4,343,79.0,433,84.5,5.5,False
TEAM ASRSUPERJULIAN,5,433,69.5,343,71.5,2.0,False
TEAM ASRSUPERJULIAN,6,433,56.5,343,66.5,10.0,False
TEAM ASRSUPERJULIAN,7,433,72.0,433,73.5,1.5,True
TEAM ASRSUPERJULIAN,8,433,73.0,343,81.5,8.5,False
TEAM ASRSUPERJULIAN,9,433,67.5,433,68.5,1.0,True
TEAM ASRSUPERJULIAN,10,433,76.0,433,80.0,4.0,True
TEAM ASRSUPERJULIAN,11,433,71.5,433,74.0,2.5,True
TEAM ASRSUPERJULIAN,12,433,69.0,343,70.5,1.5,False
TEAM ASRSUPERJULIAN,13,433,70.0,433,79.0,9.0,True
TEAM ASRSUPERJULIAN,14,433,73.5,433,73.5,0.0,True
TEAM ASRSUPERJULIAN,15,433,65.5,433,71.0,5.5,True
TEAM ASRSUPERJULIAN,16,433,67.5,433,70.0,2.5,True
TEAM ASRSUPERJULIAN,17,433,70.0,433,76.5,6.5,True
TEAM ASRSUPERJULIAN,18,433,65.5,433,69.5,4.0,True
TEAM ASRSUPERJULIAN,19,343,63.0,433,67.0,4.0,False
TEAM ASRSUPERJULIAN,20,433,59.0,partial,71.0,12.0,False
TEAM ASRSUPERJULIAN,21,433,66.5,partial,73.0,6.5,False
TEAM ASRSUPERJULIAN,22,433,78.0,541,84.0,6.0,False
TEAM ASRSUPERJULIAN,23,433,75.5,433,81.0,5.5,True
TEAM ASRSUPERJULIAN,24,442,73.5,343,79.5,6.0,False
TEAM ASRSUPERJULIAN,25,343,72.5,352,75.0,2.5,False
TEAM ASRSUPERJULIAN,26,343,71.5,partial,79.5,8.0,False
TEAM ASRSUPERJULIAN,27,343,71.5,343,74.0,2.5,True
TEAM ASRSUPERJULIAN,28,343,66.5,433,70.5,4.0,False
TEAM ASRSUPERJULIAN,29,343,72.0,343,75.0,3.0,True
TEAM ASRSUPERJULIAN,30,343,82.0,343,83.0,1.0,True
TEAM ASRSUPERJULIAN,31,343,62.5,541,67.0,4.5,False
TEAM ASRSUPERJULIAN,32,343,79.5,343,80.5,1.0,True
TEAM ASRSUPERJULIAN,33,343,68.5,343,83.5,15.0,True
TEAM ASRSUPERJULIAN,34,343,68.5,433,75.5,7.0,False
TEAM ASRSUPERJULIAN,35,433,75.0,442,84.5,9.5,False
TEAM ASRSUPERJULIAN,36,433,65.5,433,70.5,5.0,True
TIGER REBELS,1,343,78.5,352,90.5,12.0,False
TIGER REBELS,2,451,74.0,343,78.5,4.5,False
TIGER REBELS,3,442,65.5,532,66.5,1.0,False
TIGER REBELS,4,451,62.0,343,66.5,4.5,False
TIGER REBELS,5,451,52.5,433,70.0,17.5,False
TIGER REBELS,6,442,73.0,352,86.5,13.5,False
TIGER REBELS,7,442,70.5,343,75.0,4.5,False
TIGER REBELS,8,442,67.5,343,68.5,1.0,False
TIGER REBELS,9,442,68.0,433,72.0,4.0,False
TIGER REBELS,10,442,65.0,352,74.0,9.0,False
TIGER REBELS,11,442,70.0,343,71.5,1.5,False
TIGER REBELS,12,442,66.5,343,67.5,1.0,False
TIGER REBELS,13,442,67.0,442,67.0,0.0,True
TIGER REBELS,14,442,63.0,541,67.0,4.0,False
TIGER REBELS,15,442,66.0,343,67.0,1.0,False
TIGER REBELS,16,442,64.5,343,66.0,1.5,False
TIGER REBELS,17,442,74.5,343,76.5,2.0,False
TIGER REBELS,18,442,74.5,343,83.5,9.0,False
TIGER REBELS,19,442,73.0,433,73.5,0.5,False
TIGER REBELS,20,442,72.0,343,79.0,7.0,False
TIGER REBELS,21,442,64.5,442,66.0,1.5,True
TIGER REBELS,22,442,72.0,451,73.5,1.5,False
